

95/06/28    20:55:10.0    02:19:00.0
14b6 2959 000a 000d 01a4 0001 000a 001e 0000
8f8a 8609 8336 7f70 7e98 7cd2 7c06 7bc0 7adb 7b6e 7a62 6add a1d2 8003 48.1   13.631
21:04:20.0    56
8ff9 86e9 8427 8070 7fa4 7dd4 7d04 7cb2 7bbd 7c38 7b38 6b49 a1d8 8003 48.1   13.699
21:04:30.0    57
909a 87e0 8529 817e 80ba 7eba 7ddf 7d8a 7c88 7cd5 7bf2 6bf4 a1e0 8003 48.1   13.720
21:04:40.0    58
9147 88e0 8637 82af 81ed 7fc5 7edc 7e71 7d69 7d8d 7cc6 6c6b a1e6 8003 48.1   13.728
21:04:50.0    59
9215 89e3 875f 83d2 832a 8101 8011 7fa0 7e6d 7e23 7d9b 6cd3 a1ec 8003 48.1   13.661
21:05:00.0    60
92ab 8afd 8896 8514 847e 8259 816f 8112 7fc1 7f3d 7edb 6d57 a1f2 8003 48.1   13.677
21:05:10.0    61
9374 8c13 89b9 865a 85bb 838b 8291 8239 80fc 8051 8013 6de7 a1f9 8003 48.1   13.644
21:05:20.0    62
9441 8d0f 8ad1 87a0 8713 84e2 83dd 8392 826a 81d5 8194 6e3c a1ff 8003 48.1   13.656
21:05:30.0    63
9477 8e36 8c10 8901 8891 8680 8590 8567 8434 83d1 835d 6eb1 a206 8003 48.1   13.640
21:05:40.0    64
948b 8f65 8d53 8a6f 8a05 880b 8732 8716 85da 8593 84f3 6f06 a20c 8003 48.1   13.608
21:05:50.0    65
94ba 9069 8e72 8ba9 8b28 893b 8878 8855 8719 867d 8600 6f73 a213 8003 48.1   13.672
21:06:00.0    66
93f0 9070 8ea6 8c1d 8b5e 8997 8903 88e6 86dc 86c4 8546 6fce a219 8003 48.1   13.652
21:06:10.0    67
9373 9029 8e6c 8c1b 8b50 89aa 8938 88f5 85bb 8654 83b6 7017 a21e 8003 48.1   13.595
21:06:20.0    68
9325 8ff6 8e56 8c2c 8b6a 89e0 8979 8923 8512 8598 8254 7094 a224 8003 48.1   13.660
21:06:30.0    69
9324 8ffa 8e7b 8c71 8bae 8a33 89c1 8958 851f 8459 811b 70fa a229 8003 48.1   13.577
21:06:40.0    70
934c 901a 8ebc 8ccb 8c04 8aac 8a21 89b3 8588 8300 8007 7141 a22f 8003 48.1   13.631
21:06:50.0    71
9390 9050 8f11 8d4f 8c8b 8b49 8ab4 8a43 8623 8209 7faf 716b a234 8003 48.1   13.603
21:07:00.0    72
93ff 90b9 8fb7 8e0c 8d3b 8bf2 8b55 8ae6 86e7 8129 7fc3 71bd a239 8003 48.1   13.619
21:07:10.0    73
9498 913c 906e 8eb9 8df7 8cb2 8c07 8b96 87ac 8031 7ff5 7238 a23e 8003 48.1   13.637
21:07:20.0    74
9556 91eb 9138 8f82 8e91 8ddf 8ce7 8c6f 8898 7f7c 8097 728e a243 8003 48.1   13.602
21:07:30.0    75
959d 9249 91a5 900b 8eea 8e49 8d73 8d0a 8941 7eaf 814c 7308 a248 8003 48.1   13.592
21:07:40.0    76
9617 92a9 9201 908e 8f6b 8eba 8df5 8d8d 89d8 7df3 823c 7370 a24d 8003 48.1   13.614
21:07:50.0    77
96bb 9339 92a2 913a 901d 8f5d 8eae 8e4e 8ab5 7db7 836f 73ae a252 8003 48.1   13.582
21:08:00.0    78
970d 93ac 9315 91d3 90bf 900a 8f4d 8ef0 8b54 7dbe 8466 7407 a257 8003 48.1   13.608
21:08:10.0    79
97dd 946f 93d5 92a2 9185 90ce 9001 8f8d 8beb 7e02 856b 744e a25b 8003 48.1   13.576
21:08:20.0    80
9897 9528 9493 9369 9236 918e 90a7 9031 8ca8 7dfe 86b6 7499 a260 8003 48.1   13.604
21:08:30.0    81
9948 95c8 954d 9426 92e9 924a 9150 90bd 8d4b 7d64 87a9 74f0 a264 8003 48.1   13.618
21:08:40.0    82
99ba 9638 95df 94ce 938a 9309 9203 9108 8d6e 7d2c 87bc 7538 a269 8003 48.1   13.569
21:08:50.0    83
99db 9669 9619 94e1 932f 92e6 9145 8fd6 8d13 7e29 87bf 752f a26d 8003 48.1   13.573
21:09:00.0    84
9960 95fe 95ae 93a4 91d4 9239 8f52 8dd5 8cec 7f59 880f 74fb a272 8003 48.1   13.603
21:09:10.0    85
991e 95a7 954e 9207 9047 91ba 8d4c 8c05 8cf8 80b0 8896 74d5 a276 8003 48.1   13.589
21:09:20.0    86
98b7 952f 94e2 9060 8ec5 9111 8b55 8a27 8cf7 81dc 88f2 7524 a27b 8003 48.1   13.597
21:09:30.0    87
9884 94e6 949d 8f07 8d71 9086 897d 8867 8ced 82dc 8940 7548 a27f 8003 48.1   13.583
21:09:40.0    88
982c 948f 943f 8db1 8c29 8fd0 87a5 86b3 8cd5 83be 8977 751e a283 8003 48.1   13.579
21:09:50.0    89
97fb 9455 93e7 8c7c 8aee 8f2d 85eb 851f 8ccf 84a5 89cf 752c a288 8003 48.1   13.584
21:10:00.0    90
97c1 9425 93ae 8b86 89db 8ebf 8472 83c2 8cda 8574 89f7 7531 a28c 8003 48.1   13.574
21:10:10.0    91
97d4 942b 93ba 8b02 88d6 8e8f 832a 8275 8ce3 864c 8a44 74e1 a290 8003 48.1   13.560
21:10:20.0    92
97ca 9432 93b6 8a80 87b9 8e48 81fb 8144 8ce7 86f3 8a87 74ba a295 8003 48.1   13.588
21:10:30.0    93
97b2 941c 9399 89f5 86d0 8dee 80df 8025 8ced 87bd 8ada 74fc a299 8003 48.1   13.562
21:10:40.0    94
97ca 942c 939b 8984 8648 8dd0 7fe2 7f34 8d12 8873 8b2f 751c a29d 8003 48.1   13.546
21:10:50.0    95
97e2 9457 93c2 8917 8601 8dcb 7f14 7e6e 8d30 8947 8b90 7531 a2a1 8003 48.1   13.564
21:11:00.0    96
9841 94b0 9406 88c1 8588 8dca 7e50 7d9f 8d47 8a19 8c02 7568 a2a5 8003 48.1   13.582
21:11:10.0    97
98b5 951f 945c 889d 84fe 8ded 7da1 7cdf 8d63 8aae 8c53 75c8 a2a9 8003 48.1   13.634
21:11:20.0    98
98d3 953e 947d 88ad 8465 8df8 7d38 7c1f 8d5d 8b29 8c96 75fe a2ad 8003 48.1   13.636
21:11:30.0    99
98ec 955d 948e 88be 840f 8e0e 7d26 7b84 8d16 8bbd 8ccd 761e a2b2 8003 48.1   13.571
21:11:40.0   100
9911 9589 94b4 88dd 83cd 8e26 7d19 7b05 8cf8 8c60 8d19 7660 a2b5 8003 48.1   13.553
21:11:50.0   101
9949 95d0 94e8 88fc 8378 8e39 7cfc 7a85 8ce9 8ce9 8d4f 7698 a2b9 8003 48.1   13.630
21:12:00.0   102
9988 9616 951b 8926 82f9 8d7e 7cbd 7a35 8d38 8db3 8dd7 76c3 a2bd 8003 48.1   13.579
21:12:10.0   103
999a 963b 9538 8964 8260 8d09 7c5a 79c9 8d53 8d91 8dfd 76cd a2c1 8003 48.1   13.583
21:12:20.0   104
9907 95eb 9504 893b 81a2 8c99 7bc7 7945 8d20 8d37 8dba 76bc a2c4 8003 48.1   13.579
21:12:30.0   105
98bb 95cb 94f1 892d 813f 8c63 7b45 78c0 8cc2 8d18 8d7e 76c3 a2c8 8003 48.1   13.553
21:12:40.0   106
98e4 960d 952c 894b 813b 8c95 7b35 7875 8ca6 8da8 8dc8 76dc a2cb 8003 48.1   13.647
21:12:50.0   107
990b 9650 956b 8964 8115 8cb2 7b3b 781a 8c71 8df7 8de2 76cb a2cf 8003 48.1   13.592
21:13:00.0   108
9937 96ac 95c9 89b7 8110 8d05 7b78 77eb 8c19 8e48 8e0a 76cc a2d2 8003 48.1   13.637
21:13:10.0   109
9987 970d 9632 8a63 810b 8d81 7c19 77df 8bf6 8ec2 8e64 76fd a2d6 8003 48.1   13.603
21:13:20.0   110
998c 9727 967c 8b47 80da 8dd4 7cbe 77af 8bab 8ee2 8e75 7724 a2da 8003 48.1   13.616
21:13:30.0   111
996c 96ef 966c 8bee 812e 8e00 7da1 7764 8a45 8e9f 8dd5 767d a2de 8003 48.1   13.627
21:13:40.0   112
997f 96cf 9651 8c81 820f 8d94 7e94 776f 8868 8e75 8ce0 75d7 a2e2 8003 48.1   13.562
21:13:50.0   113
99a0 96c5 9605 8cb8 82dc 8c57 7e66 7723 8769 8e40 8c72 755e a2e5 8003 48.1   13.570
21:14:00.0   114
99a3 9691 95bf 8d05 83c2 8ba6 7dac 76f8 8757 8e1c 8c56 7506 a2e8 8003 48.1   13.685
21:14:10.0   115
9982 961e 959b 8d45 83bc 8a18 7ce1 7756 8752 8e05 8c3e 748e a2ec 8003 48.1   13.612
21:14:20.0   116
9988 9595 953b 8d3e 82f1 884d 7cdc 7717 8754 8e12 8c37 7496 a2f0 8003 48.1   13.527
21:14:30.0   117
9879 9473 9404 8cb9 828f 8744 7d04 76af 865d 8e03 8c21 7460 a2f3 8003 48.1   13.650
21:14:40.0   118
974d 936d 9300 8c47 82a4 86cf 7d71 764a 84c4 8dca 8be5 73f5 a2f6 8003 48.1   13.604
21:14:50.0   119
9630 9277 9214 8bd4 82cb 8644 7dd7 75a2 82f8 8d36 8b66 7382 a2f9 8003 48.1   13.591
21:15:00.0   120
9511 9180 9123 8b53 82db 85ac 7e1e 7566 812a 8c91 8a04 72f5 a2fc 8003 48.1   13.547
21:15:10.0   121
942d 90b1 9080 8b08 8315 8557 7e59 75ac 7fc0 8be9 8884 72ac a2fd 8003 48.1   13.409
21:15:20.0   122
9258 8ef2 8f16 8a05 82ee 843f 7db8 762a 7f5b 8b40 87da 726d a2fe 8003 48.1   13.220
21:15:30.0   123
8d86 8a00 8dd3 8919 82b3 8354 7d56 76a3 7f47 8a9e 876d 72a9 a2fd 8003 38.3   12.499
21:15:40.0   124
7707 7ca2 8c92 8832 8231 8269 7cf3 76c3 7eda 88e8 8670 7347 a2fe 8003 38.3   12.509
21:15:50.0   125
6919 76ab 8b52 8743 81a3 818c 7c80 76ba 7e47 86de 8549 73d2 a2fe 8003 38.3   12.514
21:16:00.0   126
61f1 68e3 77f7 7881 73e7 7425 77da 7594 7d3b 8414 8309 744c a2fe 8003 38.3   12.464
21:16:10.0   127
5eeb 60e4 675a 6826 655e 65b1 674a 666d 6b00 6a47 6b1e 6254 a2ff 8003 38.3   12.492
21:16:20.0   128
5daf 5d9d 6105 617d 6021 6033 60bd 607d 625d 6179 6209 5de5 a2fa 8003 38.3   12.512
21:16:30.0   129
5d2a 5c3e 5e8b 5ec2 5e27 5df1 5e3d 5e44 5f23 5e75 5ed7 5d18 a2f1 8003 38.5   13.098
21:16:40.0   130
5cf2 5ba9 5d89 5d98 5d5e 5cf8 5d3b 5d5e 5dd4 5d45 5d95 5ce6 a2e1 8003 38.3   15.326
21:16:50.0   131
5cc3 5b5b 5d12 5d13 5d09 5c84 5cc9 5cf2 5d41 5cc2 5d0e 5cab a2cb 8003 38.3   14.827
21:17:00.0   132
5cbf 5b40 5ce7 5cda 5ce5 5c50 5c94 5cc2 5cfc 5c88 5cd0 5c8f a2b0 8003 38.4   14.773
21:17:10.0   133
5cbb 5b32 5cd1 5cbe 5cd0 5c34 5c7c 5cae 5cdc 5c6a 5cb2 5c43 a28f 8003 38.3   14.897
21:17:20.0   134
5cbb 5b2a 5cc6 5caf 5cc6 5c26 5c6e 5ca0 5ccd 5c58 5ca4 5c41 a26a 8003 38.8   15.114
21:17:30.0   135
5cbb 5b26 5cc0 5ca7 5cbf 5c1d 5c66 5c98 5cc3 5c4f 5c9a 5c48 a23e 8003 38.4   14.725
21:17:40.0   136
5cb2 5b18 5caf 5c98 5cb2 5c12 5c5c 5c92 5cbd 5c52 5c98 5c4a a20d 8003 38.3   14.486
21:17:50.0   137
5ca9 5b11 5cac 5c92 5cb1 5c0f 5c5b 5c8d 5cbb 5c4d 5c96 5c4a a1d8 8003 38.3   14.705
21:18:00.0   138
5cb0 5b19 5cb0 5c98 5cac 5c04 5c4d 5c85 5caf 5c44 5c8a 5c59 a19d 8003 38.3   14.706
21:18:10.0   139
5c99 5b02 5c9e 5c85 5ca1 5bfd 5c47 5c7b 5ca8 5c39 5c80 5c4d a160 8003 38.3   13.503
21:18:20.0   140
5c95 5b00 5c9b 5c7f 5c9c 5bfd 5c48 5c81 5cae 5c4b 5c8e 5c44 a120 8003 38.3   11.930
21:18:30.0   141
5c92 5af8 5c98 5c7d 5c9e 5bfd 5c4d 5c84 5cb6 5c50 5c97 5c51 a0de 8003 38.3   13.144
21:18:40.0   142
5c6a 5ad7 5c7a 5c65 5c86 5be8 5c3c 5c72 5ca5 5c34 5c7b 5c03 a097 8003 38.3   16.691
21:18:50.0   143
5c50 5abd 5c5c 5c46 5c66 5bc3 5c11 5c49 5c81 5c0e 5c58 5c02 a04d 8003 38.3   20.862
21:19:00.0   144
5c40 5aab 5c49 5c31 5c4f 5bac 5bf7 5c2f 5c61 5bf9 5c39 5bca 9ffe 8003 38.3   24.046
21:19:10.0   145
5c2e 5a9b 5c39 5c21 5c3e 5b9d 5be7 5c1d 5c4b 5bdb 5c23 5b9f 9fac 8003 38.3   27.646
21:19:20.0   146
5c15 5a85 5c26 5c0f 5c2a 5b88 5bd3 5c08 5c35 5bc3 5c0b 5b86 9f58 8003 38.3   33.895
21:19:30.0   147
5b3e 59c7 5b93 5b8a 5b99 5aef 5b57 5b89 5bcd 5b4c 5b92 5b13 9f02 8003 38.3   39.784
21:19:40.0   148
570d 55db 585e 588b 5879 57a8 58af 58be 599f 58a0 5904 57a3 9eaa 8003 38.3   44.853
21:19:50.0   149
50da 4ffc 5269 52d4 5275 51c5 52d9 52cf 53db 5286 52ef 5163 9e50 8003 38.3   51.699
21:20:00.0   150
4bff 4b1a 4d33 4da7 4d37 4cb9 4d7e 4d86 4e5f 4d27 4d98 4aca 9df2 8003 38.3   56.914
21:20:10.0   151
489f 4798 4980 49dd 4983 4910 4998 49af 4a5e 4969 49cb 4759 9d91 8003 38.3   63.878
21:20:20.0   152
4601 44e5 46b1 46f7 46b8 464b 46c4 46ef 477e 46ac 4702 4534 9d2e 8003 38.3   69.356
21:20:30.0   153
4405 42d0 447f 44b1 4483 4407 446d 449b 4514 4458 44ae 42db 9cc6 8003 38.3   75.478
21:20:40.0   154
427e 413a 42db 42fb 42e0 425e 42b3 42e7 434c 42a3 42f5 416f 9c5c 8003 38.3   81.616
21:20:50.0   155
4196 403d 41d0 41dd 41d6 414e 4191 41c9 4216 417d 41d1 409f 9bf1 8003 38.3   87.916
21:21:00.0   156
40be 3f5f 40f1 40f9 4103 406e 40b3 40eb 4134 40a0 40f2 4043 9b83 8003 38.3   93.542
21:21:10.0   157
402c 3ec6 4052 4051 4060 3fc8 4007 4044 4083 3ff9 404a 3f6a 9b10 8003 38.3   99.296
21:21:20.0   158
3fc3 3e59 3fdc 3fd4 3fe8 3f4f 3f88 3fc7 3ffe 3f7b 3fcb 3efd 9a9d 8003 38.3  105.627
21:21:30.0   159
3f79 3e0c 3f90 3f82 3f9c 3f01 3f38 3f7a 3fab 3f2f 3f7f 3ec7 9a25 8003 38.3  114.596
21:21:40.0   160
3f22 3db6 3f3a 3f2c 3f47 3ea8 3ee2 3f25 3f57 3edb 3f29 3e7c 99aa 8003 38.3  120.392
21:21:50.0   161
3ee2 3d75 3ef6 3ee9 3f09 3e6e 3ea3 3eea 3f16 3ea9 3ef1 3e76 992e 8003 38.3  120.674
21:22:00.0   162
3ec3 3d55 3ed5 3ec8 3eee 3e53 3e88 3ecf 3efa 3e95 3ed9 3e66 98b1 8003 38.3  121.966
21:22:10.0   163
3ead 3d40 3ec0 3eb0 3ed8 3e3f 3e75 3ebf 3ee9 3e81 3ec8 3e4e 9831 8003 38.3  121.623
21:22:20.0   164
3ea5 3d37 3eb6 3ea4 3ece 3e36 3e6e 3eb7 3edf 3e78 3ec0 3e57 97b1 8003 38.3  121.550
21:22:30.0   165
3e9e 3d30 3eb0 3e9f 3ecb 3e31 3e68 3eb2 3edb 3e78 3ebe 3e4c 9732 8003 38.3  121.541
21:22:40.0   166
3e9d 3d2f 3eae 3e9d 3ecb 3e31 3e68 3eb2 3eda 3e74 3ebb 3e54 96b0 8003 38.3  121.288
21:22:50.0   167
3e9e 3d2f 3eaf 3e9d 3ecb 3e32 3e69 3eb2 3eda 3e74 3ebc 3e5a 9630 8003 38.3  121.470
21:23:00.0   168
3e9e 3d2f 3eb0 3e9c 3eca 3e31 3e69 3eb1 3ed8 3e73 3ebb 3e5d 95b1 8003 38.3  121.063
21:23:10.0   169
3e9c 3d2c 3eae 3e9d 3eca 3e30 3e67 3eb2 3eda 3e77 3ebe 3e50 952f 8003 38.3  121.391
21:23:20.0   170
3e9b 3d2b 3ead 3e9d 3eca 3e2f 3e68 3eb3 3edc 3e77 3ebe 3e49 94ad 8003 38.3  122.083
21:23:30.0   171
3e9c 3d2b 3ead 3e9c 3eca 3e30 3e68 3eb1 3eda 3e73 3ebc 3e4c 942c 8003 38.3  121.920
21:23:40.0   172
3e9b 3d2b 3eac 3e9b 3ec8 3e2f 3e66 3eaf 3ed7 3e72 3eba 3e53 93aa 8003 38.3  121.311
21:23:50.0   173
3e9b 3d2b 3eac 3e9b 3ec9 3e2f 3e65 3eb0 3ed8 3e71 3eb9 3e49 9329 8003 38.3  121.516
21:24:00.0   174
3e96 3d27 3ea9 3e97 3ec4 3e29 3e60 3eac 3ed5 3e6d 3eb6 3e47 92a8 8003 38.3  121.740
21:24:10.0   175
3e90 3d20 3ea3 3e91 3ebd 3e22 3e5a 3ea6 3ed0 3e6c 3eb3 3e3b 9225 8003 38.3  122.329
21:24:20.0   176
3e8b 3d1c 3e9f 3e8d 3ebc 3e1e 3e53 3ea3 3ecf 3e69 3eb1 3e46 91a5 8003 38.3  122.124
21:24:30.0   177
3e89 3d18 3e9c 3e8a 3eb9 3e1b 3e50 3ea0 3ecd 3e67 3eaf 3e42 9128 8003 38.3  122.165
21:24:40.0   178
3e88 3d15 3e97 3e86 3eb7 3e1a 3e4d 3e9b 3eca 3e65 3ead 3e4c 90a5 8003 38.3  122.113
21:24:50.0   179
3e86 3d13 3e95 3e83 3eb3 3e17 3e4c 3e98 3ec6 3e63 3eaa 3e3e 9024 8003 38.3  121.869
21:25:00.0   180
3e86 3d13 3e95 3e83 3eb2 3e16 3e4b 3e98 3ec4 3e62 3ea9 3e38 8fac 8003 38.3  122.403
21:25:10.0   181
3e89 3d16 3e97 3e86 3eb4 3e18 3e4e 3e9b 3ec6 3e63 3eab 3e2f 8f2e 8003 38.3  122.508
21:25:20.0   182
3e8e 3d1b 3e9a 3e89 3eb9 3e1d 3e51 3e9f 3ec8 3e65 3ead 3e36 8eb1 8003 38.3  121.229
21:25:30.0   183
3e9b 3d27 3ea7 3e97 3ec8 3e2b 3e5e 3ea8 3ecf 3e69 3eb2 3e43 8e37 8003 38.3  121.028
21:25:40.0   184
3e9c 3d29 3eaf 3e9e 3ecb 3e2b 3e60 3ea8 3ed0 3e66 3eaf 3e35 8dbd 8003 38.3  123.612
21:25:50.0   185
3e73 3d03 3e8d 3e7d 3ea5 3e03 3e3c 3e83 3eb1 3e41 3e8d 3e0b 8d47 8003 38.3  130.171
21:26:00.0   186
3e30 3cc0 3e47 3e37 3e5a 3db6 3df0 3e33 3e65 3dec 3e3b 3d99 8cd0 8003 38.3  136.152
21:26:10.0   187
3ddb 3c6f 3dfd 3dec 3e0e 3d6e 3da7 3deb 3e1c 3da4 3df2 3d43 8c58 8003 38.3  143.186
21:26:20.0   188
3d3d 3bd6 3d65 3d5a 3d75 3cd1 3d0f 3d4f 3d8c 3d03 3d55 3c66 8be1 8003 38.3  150.252
21:26:30.0   189
